path,width,height
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_348/lumos_x_348_2.Dcm,1560,2038
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_383/lumos_x_383_1.Dcm,1789,2976
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_383/lumos_x_383_2.Dcm,1764,2976
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_521/lumos_x_521_1.Dcm,1706,2941
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_521/lumos_x_521_2.Dcm,1788,2622
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_377/lumos_x_377_1.Dcm,2042,2991
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_377/lumos_x_377_2.Dcm,2030,2733
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_314/lumos_x_314_1.Dcm,1779,2977
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_314/lumos_x_314_2.Dcm,1775,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_313/lumos_x_313_1.Dcm,1696,2979
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_313/lumos_x_313_2.Dcm,1703,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_325/lumos_x_325_1.Dcm,1477,2960
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_325/lumos_x_325_2.Dcm,1720,2953
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_322/lumos_x_322_1.Dcm,1801,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_322/lumos_x_322_2.Dcm,1609,2389
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_349/lumos_x_349_1.Dcm,1767,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_349/lumos_x_349_2.Dcm,1706,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_349/lumos_x_349_3.Dcm,1764,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_349/lumos_x_349_4.Dcm,1767,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_520/lumos_x_520_1.Dcm,1757,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_520/lumos_x_520_2.Dcm,1746,2980
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_376/lumos_x_376_1.Dcm,1703,2987
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_376/lumos_x_376_2.Dcm,1973,2995
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_382/lumos_x_382_1.Dcm,1994,2094
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_382/lumos_x_382_2.Dcm,1744,2982
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_518/lumos_x_518_1.Dcm,1169,2973
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_518/lumos_x_518_2.Dcm,1766,2984
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_385/lumos_x_385_1.Dcm,1620,2376
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_385/lumos_x_385_2.Dcm,1495,2127
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_371/lumos_x_371_1.Dcm,1767,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_371/lumos_x_371_2.Dcm,1971,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_527/lumos_x_527_1.Dcm,1715,2721
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_527/lumos_x_527_2.Dcm,2292,2960
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_378/lumos_x_378_1.Dcm,1697,2974
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_378/lumos_x_378_2.Dcm,1957,2984
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_511/lumos_x_511_1.Dcm,1654,2995
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_511/lumos_x_511_2.Dcm,1713,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_347/lumos_x_347_1.Dcm,1483,2507
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_347/lumos_x_347_2.Dcm,1752,2463
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_529/lumos_x_529_1.Dcm,1901,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_529/lumos_x_529_2.Dcm,1942,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_340/lumos_x_340_1.Dcm,2013,2955
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_340/lumos_x_340_2.Dcm,2682,2949
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_516/lumos_x_516_1.Dcm,1790,3205
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_516/lumos_x_516_2.Dcm,1521,2852
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_534/lumos_x_534_1.Dcm,1739,2975
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_534/lumos_x_534_2.Dcm,2257,2975
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_362/lumos_x_362_1.Dcm,1791,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_362/lumos_x_362_2.Dcm,1802,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_396/lumos_x_396_1.Dcm,1705,2974
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_396/lumos_x_396_2.Dcm,1713,2975
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_391/lumos_x_391_1.Dcm,1753,2982
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_391/lumos_x_391_2.Dcm,1742,2987
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_365/lumos_x_365_1.Dcm,1765,2976
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_365/lumos_x_365_2.Dcm,1768,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_533/lumos_x_533_1.Dcm,1732,2099
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_533/lumos_x_533_2.Dcm,2131,2710
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_505/lumos_x_505_1.Dcm,1663,2330
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_505/lumos_x_505_2.Dcm,1475,2119
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_353/lumos_x_353_1.Dcm,1536,2790
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_353/lumos_x_353_2.Dcm,1709,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_398/lumos_x_398_1.Dcm,1912,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_398/lumos_x_398_2.Dcm,1941,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_354/lumos_x_354_1.Dcm,2685,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_354/lumos_x_354_2.Dcm,2182,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_502/lumos_x_502_1.Dcm,1795,2974
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_502/lumos_x_502_2.Dcm,1785,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_300/lumos_x_300_1.Dcm,1468,2384
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_300/lumos_x_300_2.Dcm,1610,2502
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_338/lumos_x_338_1.Dcm,1746,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_338/lumos_x_338_2.Dcm,2578,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_307/lumos_x_307_1.Dcm,1698,2999
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_307/lumos_x_307_2.Dcm,1708,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_331/lumos_x_331_1.Dcm,1785,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_331/lumos_x_331_2.Dcm,1793,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_309/lumos_x_309_1.Dcm,1783,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_309/lumos_x_309_2.Dcm,1788,2974
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_336/lumos_x_336_1.Dcm,1801,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_336/lumos_x_336_2.Dcm,1776,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_355/lumos_x_355_1.Dcm,1473,2979
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_355/lumos_x_355_2.Dcm,1678,2560
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_503/lumos_x_503_1.Dcm,1328,2820
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_503/lumos_x_503_2.Dcm,1695,2630
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_504/lumos_x_504_1.Dcm,1745,2989
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_504/lumos_x_504_2.Dcm,1744,2991
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_352/lumos_x_352_1.Dcm,1760,2979
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_352/lumos_x_352_2.Dcm,1741,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_399/lumos_x_399_1.Dcm,1635,2685
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_399/lumos_x_399_2.Dcm,1672,2415
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_364/lumos_x_364_1.Dcm,1682,2937
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_364/lumos_x_364_2.Dcm,1727,2936
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_532/lumos_x_532_1.Dcm,1669,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_532/lumos_x_532_2.Dcm,1788,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_390/lumos_x_390_1.Dcm,1632,2977
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_390/lumos_x_390_2.Dcm,1758,2975
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_397/lumos_x_397_1.Dcm,1731,2983
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_397/lumos_x_397_2.Dcm,1714,2977
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_535/lumos_x_535_1.Dcm,1748,2983
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_535/lumos_x_535_2.Dcm,1523,2982
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_363/lumos_x_363_1.Dcm,1924,2459
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_363/lumos_x_363_2.Dcm,1752,2975
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_308/lumos_x_308_1.Dcm,1746,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_308/lumos_x_308_2.Dcm,1746,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_337/lumos_x_337_1.Dcm,1381,2988
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_337/lumos_x_337_2.Dcm,1726,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_330/lumos_x_330_1.Dcm,1492,2892
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_330/lumos_x_330_2.Dcm,1545,2649
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_339/lumos_x_339_1.Dcm,1765,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_339/lumos_x_339_2.Dcm,1783,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_306/lumos_x_306_1.Dcm,1721,2717
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_306/lumos_x_306_2.Dcm,1727,2540
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_301/lumos_x_301_1.Dcm,2014,2729
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_301/lumos_x_301_2.Dcm,1845,2734
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_425/lumos_x_425_1.Dcm,1910,2940
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_425/lumos_x_425_2.Dcm,2069,2944
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_287/lumos_x_287_1.Dcm,1643,2482
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_287/lumos_x_287_2.Dcm,1998,2636
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_422/lumos_x_422_1.Dcm,1740,2992
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_422/lumos_x_422_2.Dcm,1867,2990
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_414/lumos_x_414_1.Dcm,1482,2273
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_414/lumos_x_414_2.Dcm,1883,2502
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_289/lumos_x_289_1.Dcm,1782,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_289/lumos_x_289_2.Dcm,1938,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_413/lumos_x_413_1.Dcm,1702,2961
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_413/lumos_x_413_2.Dcm,1733,2964
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_478/lumos_x_478_1.Dcm,1907,2984
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_478/lumos_x_478_2.Dcm,2182,2974
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_447/lumos_x_447_1.Dcm,1169,2542
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_447/lumos_x_447_2.Dcm,1900,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_440/lumos_x_440_1.Dcm,1772,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_440/lumos_x_440_2.Dcm,2167,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_449/lumos_x_449_1.Dcm,1723,2959
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_449/lumos_x_449_2.Dcm,1605,2569
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_482/lumos_x_482_1.Dcm,1493,2800
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_482/lumos_x_482_2.Dcm,1679,2656
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_476/lumos_x_476_1.Dcm,1401,2643
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_476/lumos_x_476_2.Dcm,1485,2893
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_471/lumos_x_471_1.Dcm,1727,2969
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_471/lumos_x_471_2.Dcm,2911,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_485/lumos_x_485_1.Dcm,1418,2342
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_485/lumos_x_485_2.Dcm,1621,2350
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_412/lumos_x_412_1.Dcm,1770,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_412/lumos_x_412_2.Dcm,1770,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_415/lumos_x_415_1.Dcm,1618,2397
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_415/lumos_x_415_2.Dcm,1819,2558
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_288/lumos_x_288_1.Dcm,1585,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_288/lumos_x_288_2.Dcm,1902,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_423/lumos_x_423_1.Dcm,1985,2976
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_423/lumos_x_423_2.Dcm,2155,2984
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_281/lumos_x_281_1.Dcm,1717,2967
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_281/lumos_x_281_2.Dcm,1946,2699
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_286/lumos_x_286_1.Dcm,1771,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_286/lumos_x_286_2.Dcm,2118,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_424/lumos_x_424_1.Dcm,2154,2966
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_424/lumos_x_424_2.Dcm,1849,2606
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_484/lumos_x_484_1.Dcm,2114,2699
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_484/lumos_x_484_2.Dcm,2720,2699
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_470/lumos_x_470_1.Dcm,1574,2799
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_470/lumos_x_470_2.Dcm,1712,2809
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_448/lumos_x_448_1.Dcm,1703,2986
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_448/lumos_x_448_2.Dcm,2089,2986
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_477/lumos_x_477_1.Dcm,1782,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_477/lumos_x_477_2.Dcm,1789,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_483/lumos_x_483_1.Dcm,1601,2808
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_483/lumos_x_483_2.Dcm,1529,2729
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_441/lumos_x_441_1.Dcm,1787,2977
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_441/lumos_x_441_2.Dcm,1790,2977
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_479/lumos_x_479_1.Dcm,1741,2997
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_479/lumos_x_479_2.Dcm,1755,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_446/lumos_x_446_1.Dcm,1517,2504
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_446/lumos_x_446_2.Dcm,1741,2570
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_402/lumos_x_402_1.Dcm,1647,3225
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_402/lumos_x_402_2.Dcm,1981,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_298/lumos_x_298_1.Dcm,1782,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_298/lumos_x_298_2.Dcm,2082,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_405/lumos_x_405_1.Dcm,1734,2989
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_405/lumos_x_405_2.Dcm,1850,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_291/lumos_x_291_1.Dcm,1748,2995
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_291/lumos_x_291_2.Dcm,1978,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_433/lumos_x_433_1.Dcm,1341,2259
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_433/lumos_x_433_2.Dcm,1494,2466
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_434/lumos_x_434_1.Dcm,1654,2960
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_434/lumos_x_434_2.Dcm,1575,2238
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_296/lumos_x_296_1.Dcm,1264,2897
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_296/lumos_x_296_2.Dcm,1889,2935
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_460/lumos_x_460_1.Dcm,1861,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_460/lumos_x_460_2.Dcm,2535,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_494/lumos_x_494_1.Dcm,1491,2441
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_494/lumos_x_494_2.Dcm,1633,2241
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_493/lumos_x_493_1.Dcm,1491,2977
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_493/lumos_x_493_2.Dcm,1897,2984
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_467/lumos_x_467_1.Dcm,1537,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_467/lumos_x_467_2.Dcm,1723,2775
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_458/lumos_x_458_1.Dcm,1733,2952
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_458/lumos_x_458_2.Dcm,2300,2949
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_451/lumos_x_451_1.Dcm,1388,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_451/lumos_x_451_2.Dcm,1606,2812
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_456/lumos_x_456_1.Dcm,1711,2984
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_456/lumos_x_456_2.Dcm,1991,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_469/lumos_x_469_1.Dcm,1455,2864
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_469/lumos_x_469_2.Dcm,1430,2992
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_297/lumos_x_297_1.Dcm,1584,2995
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_297/lumos_x_297_2.Dcm,1847,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_435/lumos_x_435_1.Dcm,2097,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_435/lumos_x_435_2.Dcm,1603,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_432/lumos_x_432_1.Dcm,1660,2990
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_432/lumos_x_432_2.Dcm,1885,2984
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_290/lumos_x_290_1.Dcm,1786,3001
